topicid,type,qsid,qcount,qid,options,key,uid,ans,correct,mid,topicname,userid,user,name,group
OOPUY-PRE,pre,1,20,20,"78,77,80,79",78,571,78,1,17,OOP-Concept Yarsi University,571,stu67,4c36057a18814,
OOPUY-PRE,pre,1,20,1,"3,2,1,4",3,572,3,1,17,OOP-Concept Yarsi University,572,stu68,4c4a057b25460,
OOPUY-PRE,pre,1,20,2,"7,6,5,8",7,572,7,1,17,OOP-Concept Yarsi University,572,stu68,4c4a057b25460,
OOPUY-PRE,pre,1,20,3,"11,10,9,12",11,572,10,0,17,OOP-Concept Yarsi University,572,stu68,4c4a057b25460,
OOPUY-PRE,pre,1,20,4,"14,13,16,15",15,572,15,1,17,OOP-Concept Yarsi University,572,stu68,4c4a057b25460,
OOPUY-PRE,pre,1,20,5,"18,17,20,19",19,572,19,1,17,OOP-Concept Yarsi University,572,stu68,4c4a057b25460,
OOPUY-PRE,pre,1,20,6,"21,24,23,22",21,572,21,1,17,OOP-Concept Yarsi University,572,stu68,4c4a057b25460,
OOPUY-PRE,pre,1,20,7,"25,28,27,26",25,572,26,0,17,OOP-Concept Yarsi University,572,stu68,4c4a057b25460,
OOPUY-PRE,pre,1,20,8,"32,31,30,29",30,572,32,0,17,OOP-Concept Yarsi University,572,stu68,4c4a057b25460,
OOPUY-PRE,pre,1,20,9,"35,34,33,36",35,572,35,1,17,OOP-Concept Yarsi University,572,stu68,4c4a057b25460,
OOPUY-PRE,pre,1,20,10,"39,38,37,40",40,572,40,1,17,OOP-Concept Yarsi University,572,stu68,4c4a057b25460,
OOPUY-PRE,pre,1,20,11,"43,42,41,44",42,572,41,0,17,OOP-Concept Yarsi University,572,stu68,4c4a057b25460,
OOPUY-PRE,pre,1,20,12,"46,45,48,47",46,572,45,0,17,OOP-Concept Yarsi University,572,stu68,4c4a057b25460,
OOPUY-PRE,pre,1,20,13,"50,49,52,51",51,572,49,0,17,OOP-Concept Yarsi University,572,stu68,4c4a057b25460,
OOPUY-PRE,pre,1,20,14,"53,56,55,54",55,572,53,0,17,OOP-Concept Yarsi University,572,stu68,4c4a057b25460,
OOPUY-PRE,pre,1,20,15,"57,60,59,58",57,572,60,0,17,OOP-Concept Yarsi University,572,stu68,4c4a057b25460,
OOPUY-PRE,pre,1,20,16,"64,63,62,61",61,572,61,1,17,OOP-Concept Yarsi University,572,stu68,4c4a057b25460,
OOPUY-PRE,pre,1,20,17,"67,66,65,68",67,572,67,1,17,OOP-Concept Yarsi University,572,stu68,4c4a057b25460,
OOPUY-PRE,pre,1,20,18,"71,70,69,72",70,572,70,1,17,OOP-Concept Yarsi University,572,stu68,4c4a057b25460,
OOPUY-PRE,pre,1,20,19,"75,74,73,76",73,572,73,1,17,OOP-Concept Yarsi University,572,stu68,4c4a057b25460,
OOPUY-PRE,pre,1,20,20,"78,77,80,79",78,572,79,0,17,OOP-Concept Yarsi University,572,stu68,4c4a057b25460,
OOPUY-PRE,pre,1,20,1,"3,2,1,4",3,574,3,1,17,OOP-Concept Yarsi University,574,stu70,4bbf057421308,
OOPUY-PRE,pre,1,20,2,"7,6,5,8",7,574,8,0,17,OOP-Concept Yarsi University,574,stu70,4bbf057421308,
OOPUY-PRE,pre,1,20,3,"11,10,9,12",11,574,12,0,17,OOP-Concept Yarsi University,574,stu70,4bbf057421308,
OOPUY-PRE,pre,1,20,4,"14,13,16,15",15,574,14,0,17,OOP-Concept Yarsi University,574,stu70,4bbf057421308,
OOPUY-PRE,pre,1,20,5,"18,17,20,19",19,574,17,0,17,OOP-Concept Yarsi University,574,stu70,4bbf057421308,
OOPUY-PRE,pre,1,20,6,"21,24,23,22",21,574,21,1,17,OOP-Concept Yarsi University,574,stu70,4bbf057421308,
OOPUY-PRE,pre,1,20,7,"25,28,27,26",25,574,25,1,17,OOP-Concept Yarsi University,574,stu70,4bbf057421308,
OOPUY-PRE,pre,1,20,8,"32,31,30,29",30,574,30,1,17,OOP-Concept Yarsi University,574,stu70,4bbf057421308,
OOPUY-PRE,pre,1,20,9,"35,34,33,36",35,574,35,1,17,OOP-Concept Yarsi University,574,stu70,4bbf057421308,
OOPUY-PRE,pre,1,20,10,"39,38,37,40",40,574,40,1,17,OOP-Concept Yarsi University,574,stu70,4bbf057421308,
OOPUY-PRE,pre,1,20,11,"43,42,41,44",42,574,43,0,17,OOP-Concept Yarsi University,574,stu70,4bbf057421308,
OOPUY-PRE,pre,1,20,12,"46,45,48,47",46,574,46,1,17,OOP-Concept Yarsi University,574,stu70,4bbf057421308,
OOPUY-PRE,pre,1,20,13,"50,49,52,51",51,574,51,1,17,OOP-Concept Yarsi University,574,stu70,4bbf057421308,
OOPUY-PRE,pre,1,20,14,"53,56,55,54",55,574,56,0,17,OOP-Concept Yarsi University,574,stu70,4bbf057421308,
OOPUY-PRE,pre,1,20,15,"57,60,59,58",57,574,60,0,17,OOP-Concept Yarsi University,574,stu70,4bbf057421308,
OOPUY-PRE,pre,1,20,16,"64,63,62,61",61,574,62,0,17,OOP-Concept Yarsi University,574,stu70,4bbf057421308,
OOPUY-PRE,pre,1,20,17,"67,66,65,68",67,574,67,1,17,OOP-Concept Yarsi University,574,stu70,4bbf057421308,
OOPUY-PRE,pre,1,20,18,"71,70,69,72",70,574,70,1,17,OOP-Concept Yarsi University,574,stu70,4bbf057421308,
OOPUY-PRE,pre,1,20,19,"75,74,73,76",73,574,74,0,17,OOP-Concept Yarsi University,574,stu70,4bbf057421308,
OOPUY-PRE,pre,1,20,20,"78,77,80,79",78,574,78,1,17,OOP-Concept Yarsi University,574,stu70,4bbf057421308,
OOPUY-PRE,pre,1,20,1,"3,2,1,4",3,576,3,1,17,OOP-Concept Yarsi University,576,stu72,4be7057621342,
OOPUY-PRE,pre,1,20,2,"7,6,5,8",7,576,7,1,17,OOP-Concept Yarsi University,576,stu72,4be7057621342,
OOPUY-PRE,pre,1,20,3,"11,10,9,12",11,576,11,1,17,OOP-Concept Yarsi University,576,stu72,4be7057621342,
OOPUY-PRE,pre,1,20,4,"14,13,16,15",15,576,14,0,17,OOP-Concept Yarsi University,576,stu72,4be7057621342,
OOPUY-PRE,pre,1,20,5,"18,17,20,19",19,576,19,1,17,OOP-Concept Yarsi University,576,stu72,4be7057621342,
OOPUY-PRE,pre,1,20,6,"21,24,23,22",21,576,22,0,17,OOP-Concept Yarsi University,576,stu72,4be7057621342,
OOPUY-PRE,pre,1,20,7,"25,28,27,26",25,576,25,1,17,OOP-Concept Yarsi University,576,stu72,4be7057621342,
OOPUY-PRE,pre,1,20,8,"32,31,30,29",30,576,31,0,17,OOP-Concept Yarsi University,576,stu72,4be7057621342,
OOPUY-PRE,pre,1,20,9,"35,34,33,36",35,576,35,1,17,OOP-Concept Yarsi University,576,stu72,4be7057621342,
OOPUY-PRE,pre,1,20,10,"39,38,37,40",40,576,39,0,17,OOP-Concept Yarsi University,576,stu72,4be7057621342,
OOPUY-PRE,pre,1,20,11,"43,42,41,44",42,576,42,1,17,OOP-Concept Yarsi University,576,stu72,4be7057621342,
OOPUY-PRE,pre,1,20,12,"46,45,48,47",46,576,46,1,17,OOP-Concept Yarsi University,576,stu72,4be7057621342,
OOPUY-PRE,pre,1,20,13,"50,49,52,51",51,576,49,0,17,OOP-Concept Yarsi University,576,stu72,4be7057621342,
OOPUY-PRE,pre,1,20,14,"53,56,55,54",55,576,54,0,17,OOP-Concept Yarsi University,576,stu72,4be7057621342,
OOPUY-PRE,pre,1,20,15,"57,60,59,58",57,576,57,1,17,OOP-Concept Yarsi University,576,stu72,4be7057621342,
OOPUY-PRE,pre,1,20,16,"64,63,62,61",61,576,61,1,17,OOP-Concept Yarsi University,576,stu72,4be7057621342,
OOPUY-PRE,pre,1,20,17,"67,66,65,68",67,576,67,1,17,OOP-Concept Yarsi University,576,stu72,4be7057621342,
OOPUY-PRE,pre,1,20,18,"71,70,69,72",70,576,69,0,17,OOP-Concept Yarsi University,576,stu72,4be7057621342,
OOPUY-PRE,pre,1,20,19,"75,74,73,76",73,576,73,1,17,OOP-Concept Yarsi University,576,stu72,4be7057621342,
OOPUY-PRE,pre,1,20,20,"78,77,80,79",78,576,78,1,17,OOP-Concept Yarsi University,576,stu72,4be7057621342,
OOPUY-PRE,pre,1,20,1,"3,2,1,4",3,577,1,0,17,OOP-Concept Yarsi University,577,stu73,4bfb057722907,
OOPUY-PRE,pre,1,20,2,"7,6,5,8",7,577,8,0,17,OOP-Concept Yarsi University,577,stu73,4bfb057722907,
OOPUY-PRE,pre,1,20,3,"11,10,9,12",11,577,10,0,17,OOP-Concept Yarsi University,577,stu73,4bfb057722907,
OOPUY-PRE,pre,1,20,4,"14,13,16,15",15,577,15,1,17,OOP-Concept Yarsi University,577,stu73,4bfb057722907,
OOPUY-PRE,pre,1,20,5,"18,17,20,19",19,577,19,1,17,OOP-Concept Yarsi University,577,stu73,4bfb057722907,
OOPUY-PRE,pre,1,20,6,"21,24,23,22",21,577,24,0,17,OOP-Concept Yarsi University,577,stu73,4bfb057722907,
OOPUY-PRE,pre,1,20,7,"25,28,27,26",25,577,25,1,17,OOP-Concept Yarsi University,577,stu73,4bfb057722907,
OOPUY-PRE,pre,1,20,8,"32,31,30,29",30,577,30,1,17,OOP-Concept Yarsi University,577,stu73,4bfb057722907,
OOPUY-PRE,pre,1,20,9,"35,34,33,36",35,577,35,1,17,OOP-Concept Yarsi University,577,stu73,4bfb057722907,
OOPUY-PRE,pre,1,20,10,"39,38,37,40",40,577,39,0,17,OOP-Concept Yarsi University,577,stu73,4bfb057722907,
OOPUY-PRE,pre,1,20,11,"43,42,41,44",42,577,42,1,17,OOP-Concept Yarsi University,577,stu73,4bfb057722907,
OOPUY-PRE,pre,1,20,12,"46,45,48,47",46,577,46,1,17,OOP-Concept Yarsi University,577,stu73,4bfb057722907,
OOPUY-PRE,pre,1,20,13,"50,49,52,51",51,577,49,0,17,OOP-Concept Yarsi University,577,stu73,4bfb057722907,
OOPUY-PRE,pre,1,20,14,"53,56,55,54",55,577,53,0,17,OOP-Concept Yarsi University,577,stu73,4bfb057722907,
OOPUY-PRE,pre,1,20,15,"57,60,59,58",57,577,60,0,17,OOP-Concept Yarsi University,577,stu73,4bfb057722907,
OOPUY-PRE,pre,1,20,16,"64,63,62,61",61,577,61,1,17,OOP-Concept Yarsi University,577,stu73,4bfb057722907,
OOPUY-PRE,pre,1,20,17,"67,66,65,68",67,577,67,1,17,OOP-Concept Yarsi University,577,stu73,4bfb057722907,
OOPUY-PRE,pre,1,20,18,"71,70,69,72",70,577,69,0,17,OOP-Concept Yarsi University,577,stu73,4bfb057722907,
OOPUY-PRE,pre,1,20,19,"75,74,73,76",73,577,73,1,17,OOP-Concept Yarsi University,577,stu73,4bfb057722907,
OOPUY-PRE,pre,1,20,20,"78,77,80,79",78,577,78,1,17,OOP-Concept Yarsi University,577,stu73,4bfb057722907,
OOPUY-PRE,pre,1,20,1,"3,2,1,4",3,578,3,1,17,OOP-Concept Yarsi University,578,stu74,4c0f057820912,
OOPUY-PRE,pre,1,20,2,"7,6,5,8",7,578,7,1,17,OOP-Concept Yarsi University,578,stu74,4c0f057820912,
OOPUY-PRE,pre,1,20,3,"11,10,9,12",11,578,11,1,17,OOP-Concept Yarsi University,578,stu74,4c0f057820912,
OOPUY-PRE,pre,1,20,4,"14,13,16,15",15,578,15,1,17,OOP-Concept Yarsi University,578,stu74,4c0f057820912,
OOPUY-PRE,pre,1,20,5,"18,17,20,19",19,578,19,1,17,OOP-Concept Yarsi University,578,stu74,4c0f057820912,
OOPUY-PRE,pre,1,20,6,"21,24,23,22",21,578,21,1,17,OOP-Concept Yarsi University,578,stu74,4c0f057820912,
OOPUY-PRE,pre,1,20,7,"25,28,27,26",25,578,28,0,17,OOP-Concept Yarsi University,578,stu74,4c0f057820912,
OOPUY-PRE,pre,1,20,8,"32,31,30,29",30,578,30,1,17,OOP-Concept Yarsi University,578,stu74,4c0f057820912,
OOPUY-PRE,pre,1,20,9,"35,34,33,36",35,578,35,1,17,OOP-Concept Yarsi University,578,stu74,4c0f057820912,
OOPUY-PRE,pre,1,20,10,"39,38,37,40",40,578,40,1,17,OOP-Concept Yarsi University,578,stu74,4c0f057820912,
OOPUY-PRE,pre,1,20,11,"43,42,41,44",42,578,42,1,17,OOP-Concept Yarsi University,578,stu74,4c0f057820912,
OOPUY-PRE,pre,1,20,12,"46,45,48,47",46,578,46,1,17,OOP-Concept Yarsi University,578,stu74,4c0f057820912,
OOPUY-PRE,pre,1,20,13,"50,49,52,51",51,578,51,1,17,OOP-Concept Yarsi University,578,stu74,4c0f057820912,
OOPUY-PRE,pre,1,20,14,"53,56,55,54",55,578,53,0,17,OOP-Concept Yarsi University,578,stu74,4c0f057820912,
OOPUY-PRE,pre,1,20,15,"57,60,59,58",57,578,60,0,17,OOP-Concept Yarsi University,578,stu74,4c0f057820912,
OOPUY-PRE,pre,1,20,16,"64,63,62,61",61,578,64,0,17,OOP-Concept Yarsi University,578,stu74,4c0f057820912,
OOPUY-PRE,pre,1,20,17,"67,66,65,68",67,578,67,1,17,OOP-Concept Yarsi University,578,stu74,4c0f057820912,
OOPUY-PRE,pre,1,20,18,"71,70,69,72",70,578,69,0,17,OOP-Concept Yarsi University,578,stu74,4c0f057820912,
OOPUY-PRE,pre,1,20,19,"75,74,73,76",73,578,73,1,17,OOP-Concept Yarsi University,578,stu74,4c0f057820912,
OOPUY-PRE,pre,1,20,20,"78,77,80,79",78,578,78,1,17,OOP-Concept Yarsi University,578,stu74,4c0f057820912,
OOPUY-PRE,pre,1,20,1,"3,2,1,4",3,579,3,1,17,OOP-Concept Yarsi University,579,stu75,4c23057920892,
OOPUY-PRE,pre,1,20,2,"7,6,5,8",7,579,8,0,17,OOP-Concept Yarsi University,579,stu75,4c23057920892,
OOPUY-PRE,pre,1,20,3,"11,10,9,12",11,579,9,0,17,OOP-Concept Yarsi University,579,stu75,4c23057920892,
OOPUY-PRE,pre,1,20,4,"14,13,16,15",15,579,15,1,17,OOP-Concept Yarsi University,579,stu75,4c23057920892,
OOPUY-PRE,pre,1,20,5,"18,17,20,19",19,579,19,1,17,OOP-Concept Yarsi University,579,stu75,4c23057920892,
OOPUY-PRE,pre,1,20,6,"21,24,23,22",21,579,24,0,17,OOP-Concept Yarsi University,579,stu75,4c23057920892,
OOPUY-PRE,pre,1,20,7,"25,28,27,26",25,579,25,1,17,OOP-Concept Yarsi University,579,stu75,4c23057920892,
OOPUY-PRE,pre,1,20,8,"32,31,30,29",30,579,30,1,17,OOP-Concept Yarsi University,579,stu75,4c23057920892,
OOPUY-PRE,pre,1,20,9,"35,34,33,36",35,579,36,0,17,OOP-Concept Yarsi University,579,stu75,4c23057920892,
OOPUY-PRE,pre,1,20,10,"39,38,37,40",40,579,40,1,17,OOP-Concept Yarsi University,579,stu75,4c23057920892,
OOPUY-PRE,pre,1,20,11,"43,42,41,44",42,579,41,0,17,OOP-Concept Yarsi University,579,stu75,4c23057920892,
OOPUY-PRE,pre,1,20,12,"46,45,48,47",46,579,46,1,17,OOP-Concept Yarsi University,579,stu75,4c23057920892,
OOPUY-PRE,pre,1,20,13,"50,49,52,51",51,579,51,1,17,OOP-Concept Yarsi University,579,stu75,4c23057920892,
OOPUY-PRE,pre,1,20,14,"53,56,55,54",55,579,53,0,17,OOP-Concept Yarsi University,579,stu75,4c23057920892,
OOPUY-PRE,pre,1,20,15,"57,60,59,58",57,579,60,0,17,OOP-Concept Yarsi University,579,stu75,4c23057920892,
OOPUY-PRE,pre,1,20,16,"64,63,62,61",61,579,61,1,17,OOP-Concept Yarsi University,579,stu75,4c23057920892,
OOPUY-PRE,pre,1,20,17,"67,66,65,68",67,579,67,1,17,OOP-Concept Yarsi University,579,stu75,4c23057920892,
OOPUY-PRE,pre,1,20,18,"71,70,69,72",70,579,70,1,17,OOP-Concept Yarsi University,579,stu75,4c23057920892,
OOPUY-PRE,pre,1,20,19,"75,74,73,76",73,579,73,1,17,OOP-Concept Yarsi University,579,stu75,4c23057920892,
OOPUY-PRE,pre,1,20,20,"78,77,80,79",78,579,78,1,17,OOP-Concept Yarsi University,579,stu75,4c23057920892,
OOPUY-PRE,pre,1,20,1,"3,2,1,4",3,580,3,1,17,OOP-Concept Yarsi University,580,stu76,4c37057a24196,
OOPUY-PRE,pre,1,20,2,"7,6,5,8",7,580,7,1,17,OOP-Concept Yarsi University,580,stu76,4c37057a24196,
OOPUY-PRE,pre,1,20,3,"11,10,9,12",11,580,10,0,17,OOP-Concept Yarsi University,580,stu76,4c37057a24196,
OOPUY-PRE,pre,1,20,4,"14,13,16,15",15,580,15,1,17,OOP-Concept Yarsi University,580,stu76,4c37057a24196,
OOPUY-PRE,pre,1,20,5,"18,17,20,19",19,580,19,1,17,OOP-Concept Yarsi University,580,stu76,4c37057a24196,
OOPUY-PRE,pre,1,20,6,"21,24,23,22",21,580,21,1,17,OOP-Concept Yarsi University,580,stu76,4c37057a24196,
OOPUY-PRE,pre,1,20,7,"25,28,27,26",25,580,26,0,17,OOP-Concept Yarsi University,580,stu76,4c37057a24196,
OOPUY-PRE,pre,1,20,8,"32,31,30,29",30,580,32,0,17,OOP-Concept Yarsi University,580,stu76,4c37057a24196,
OOPUY-PRE,pre,1,20,9,"35,34,33,36",35,580,35,1,17,OOP-Concept Yarsi University,580,stu76,4c37057a24196,
OOPUY-PRE,pre,1,20,10,"39,38,37,40",40,580,40,1,17,OOP-Concept Yarsi University,580,stu76,4c37057a24196,
OOPUY-PRE,pre,1,20,11,"43,42,41,44",42,580,41,0,17,OOP-Concept Yarsi University,580,stu76,4c37057a24196,
OOPUY-PRE,pre,1,20,12,"46,45,48,47",46,580,46,1,17,OOP-Concept Yarsi University,580,stu76,4c37057a24196,
OOPUY-PRE,pre,1,20,13,"50,49,52,51",51,580,50,0,17,OOP-Concept Yarsi University,580,stu76,4c37057a24196,
OOPUY-PRE,pre,1,20,14,"53,56,55,54",55,580,53,0,17,OOP-Concept Yarsi University,580,stu76,4c37057a24196,
OOPUY-PRE,pre,1,20,15,"57,60,59,58",57,580,60,0,17,OOP-Concept Yarsi University,580,stu76,4c37057a24196,
OOPUY-PRE,pre,1,20,16,"64,63,62,61",61,580,61,1,17,OOP-Concept Yarsi University,580,stu76,4c37057a24196,
OOPUY-PRE,pre,1,20,17,"67,66,65,68",67,580,67,1,17,OOP-Concept Yarsi University,580,stu76,4c37057a24196,
OOPUY-PRE,pre,1,20,18,"71,70,69,72",70,580,70,1,17,OOP-Concept Yarsi University,580,stu76,4c37057a24196,
OOPUY-PRE,pre,1,20,19,"75,74,73,76",73,580,73,1,17,OOP-Concept Yarsi University,580,stu76,4c37057a24196,
OOPUY-PRE,pre,1,20,20,"78,77,80,79",78,580,79,0,17,OOP-Concept Yarsi University,580,stu76,4c37057a24196,
OOPUY-PRE,pre,1,20,1,"3,2,1,4",3,581,1,0,17,OOP-Concept Yarsi University,581,stu77,4c4b057b23010,
OOPUY-PRE,pre,1,20,2,"7,6,5,8",7,581,8,0,17,OOP-Concept Yarsi University,581,stu77,4c4b057b23010,
OOPUY-PRE,pre,1,20,3,"11,10,9,12",11,581,10,0,17,OOP-Concept Yarsi University,581,stu77,4c4b057b23010,
OOPUY-PRE,pre,1,20,4,"14,13,16,15",15,581,15,1,17,OOP-Concept Yarsi University,581,stu77,4c4b057b23010,
OOPUY-PRE,pre,1,20,5,"18,17,20,19",19,581,19,1,17,OOP-Concept Yarsi University,581,stu77,4c4b057b23010,
OOPUY-PRE,pre,1,20,6,"21,24,23,22",21,581,23,0,17,OOP-Concept Yarsi University,581,stu77,4c4b057b23010,
OOPUY-PRE,pre,1,20,7,"25,28,27,26",25,581,25,1,17,OOP-Concept Yarsi University,581,stu77,4c4b057b23010,
OOPUY-PRE,pre,1,20,8,"32,31,30,29",30,581,30,1,17,OOP-Concept Yarsi University,581,stu77,4c4b057b23010,
OOPUY-PRE,pre,1,20,9,"35,34,33,36",35,581,35,1,17,OOP-Concept Yarsi University,581,stu77,4c4b057b23010,
OOPUY-PRE,pre,1,20,10,"39,38,37,40",40,581,39,0,17,OOP-Concept Yarsi University,581,stu77,4c4b057b23010,
OOPUY-PRE,pre,1,20,11,"43,42,41,44",42,581,42,1,17,OOP-Concept Yarsi University,581,stu77,4c4b057b23010,
OOPUY-PRE,pre,1,20,12,"46,45,48,47",46,581,45,0,17,OOP-Concept Yarsi University,581,stu77,4c4b057b23010,
OOPUY-PRE,pre,1,20,13,"50,49,52,51",51,581,50,0,17,OOP-Concept Yarsi University,581,stu77,4c4b057b23010,
OOPUY-PRE,pre,1,20,14,"53,56,55,54",55,581,53,0,17,OOP-Concept Yarsi University,581,stu77,4c4b057b23010,
OOPUY-PRE,pre,1,20,15,"57,60,59,58",57,581,60,0,17,OOP-Concept Yarsi University,581,stu77,4c4b057b23010,
OOPUY-PRE,pre,1,20,16,"64,63,62,61",61,581,61,1,17,OOP-Concept Yarsi University,581,stu77,4c4b057b23010,
OOPUY-PRE,pre,1,20,17,"67,66,65,68",67,581,67,1,17,OOP-Concept Yarsi University,581,stu77,4c4b057b23010,
OOPUY-PRE,pre,1,20,18,"71,70,69,72",70,581,69,0,17,OOP-Concept Yarsi University,581,stu77,4c4b057b23010,
OOPUY-PRE,pre,1,20,19,"75,74,73,76",73,581,73,1,17,OOP-Concept Yarsi University,581,stu77,4c4b057b23010,
OOPUY-PRE,pre,1,20,20,"78,77,80,79",78,581,78,1,17,OOP-Concept Yarsi University,581,stu77,4c4b057b23010,
OOPUY-PRE,pre,1,20,1,"3,2,1,4",3,583,3,1,17,OOP-Concept Yarsi University,583,stu79,4c73057d19877,
OOPUY-PRE,pre,1,20,2,"7,6,5,8",7,583,8,0,17,OOP-Concept Yarsi University,583,stu79,4c73057d19877,
OOPUY-PRE,pre,1,20,3,"11,10,9,12",11,583,10,0,17,OOP-Concept Yarsi University,583,stu79,4c73057d19877,
OOPUY-PRE,pre,1,20,4,"14,13,16,15",15,583,15,1,17,OOP-Concept Yarsi University,583,stu79,4c73057d19877,
OOPUY-PRE,pre,1,20,5,"18,17,20,19",19,583,19,1,17,OOP-Concept Yarsi University,583,stu79,4c73057d19877,
OOPUY-PRE,pre,1,20,6,"21,24,23,22",21,583,24,0,17,OOP-Concept Yarsi University,583,stu79,4c73057d19877,
OOPUY-PRE,pre,1,20,7,"25,28,27,26",25,583,28,0,17,OOP-Concept Yarsi University,583,stu79,4c73057d19877,
OOPUY-PRE,pre,1,20,8,"32,31,30,29",30,583,31,0,17,OOP-Concept Yarsi University,583,stu79,4c73057d19877,
OOPUY-PRE,pre,1,20,9,"35,34,33,36",35,583,34,0,17,OOP-Concept Yarsi University,583,stu79,4c73057d19877,
OOPUY-PRE,pre,1,20,10,"39,38,37,40",40,583,39,0,17,OOP-Concept Yarsi University,583,stu79,4c73057d19877,
OOPUY-PRE,pre,1,20,11,"43,42,41,44",42,583,41,0,17,OOP-Concept Yarsi University,583,stu79,4c73057d19877,
OOPUY-PRE,pre,1,20,12,"46,45,48,47",46,583,47,0,17,OOP-Concept Yarsi University,583,stu79,4c73057d19877,
OOPUY-PRE,pre,1,20,13,"50,49,52,51",51,583,52,0,17,OOP-Concept Yarsi University,583,stu79,4c73057d19877,
OOPUY-PRE,pre,1,20,14,"53,56,55,54",55,583,56,0,17,OOP-Concept Yarsi University,583,stu79,4c73057d19877,
OOPUY-PRE,pre,1,20,15,"57,60,59,58",57,583,60,0,17,OOP-Concept Yarsi University,583,stu79,4c73057d19877,
OOPUY-PRE,pre,1,20,16,"64,63,62,61",61,583,61,1,17,OOP-Concept Yarsi University,583,stu79,4c73057d19877,
OOPUY-PRE,pre,1,20,17,"67,66,65,68",67,583,66,0,17,OOP-Concept Yarsi University,583,stu79,4c73057d19877,
OOPUY-PRE,pre,1,20,18,"71,70,69,72",70,583,69,0,17,OOP-Concept Yarsi University,583,stu79,4c73057d19877,
OOPUY-PRE,pre,1,20,19,"75,74,73,76",73,583,73,1,17,OOP-Concept Yarsi University,583,stu79,4c73057d19877,
OOPUY-PRE,pre,1,20,20,"78,77,80,79",78,583,79,0,17,OOP-Concept Yarsi University,583,stu79,4c73057d19877,
OOPUY-PRE,pre,1,20,1,"3,2,1,4",3,584,3,1,17,OOP-Concept Yarsi University,584,stu80,4bd4057521356,
OOPUY-PRE,pre,1,20,2,"7,6,5,8",7,584,5,0,17,OOP-Concept Yarsi University,584,stu80,4bd4057521356,
OOPUY-PRE,pre,1,20,3,"11,10,9,12",11,584,11,1,17,OOP-Concept Yarsi University,584,stu80,4bd4057521356,
OOPUY-PRE,pre,1,20,4,"14,13,16,15",15,584,14,0,17,OOP-Concept Yarsi University,584,stu80,4bd4057521356,
OOPUY-PRE,pre,1,20,5,"18,17,20,19",19,584,19,1,17,OOP-Concept Yarsi University,584,stu80,4bd4057521356,
OOPUY-PRE,pre,1,20,6,"21,24,23,22",21,584,21,1,17,OOP-Concept Yarsi University,584,stu80,4bd4057521356,
OOPUY-PRE,pre,1,20,7,"25,28,27,26",25,584,28,0,17,OOP-Concept Yarsi University,584,stu80,4bd4057521356,
OOPUY-PRE,pre,1,20,8,"32,31,30,29",30,584,30,1,17,OOP-Concept Yarsi University,584,stu80,4bd4057521356,
OOPUY-PRE,pre,1,20,9,"35,34,33,36",35,584,35,1,17,OOP-Concept Yarsi University,584,stu80,4bd4057521356,
OOPUY-PRE,pre,1,20,10,"39,38,37,40",40,584,40,1,17,OOP-Concept Yarsi University,584,stu80,4bd4057521356,
OOPUY-PRE,pre,1,20,11,"43,42,41,44",42,584,42,1,17,OOP-Concept Yarsi University,584,stu80,4bd4057521356,
OOPUY-PRE,pre,1,20,12,"46,45,48,47",46,584,46,1,17,OOP-Concept Yarsi University,584,stu80,4bd4057521356,
OOPUY-PRE,pre,1,20,13,"50,49,52,51",51,584,49,0,17,OOP-Concept Yarsi University,584,stu80,4bd4057521356,
OOPUY-PRE,pre,1,20,14,"53,56,55,54",55,584,53,0,17,OOP-Concept Yarsi University,584,stu80,4bd4057521356,
OOPUY-PRE,pre,1,20,15,"57,60,59,58",57,584,57,1,17,OOP-Concept Yarsi University,584,stu80,4bd4057521356,
OOPUY-PRE,pre,1,20,16,"64,63,62,61",61,584,61,1,17,OOP-Concept Yarsi University,584,stu80,4bd4057521356,
OOPUY-PRE,pre,1,20,17,"67,66,65,68",67,584,67,1,17,OOP-Concept Yarsi University,584,stu80,4bd4057521356,
OOPUY-PRE,pre,1,20,18,"71,70,69,72",70,584,70,1,17,OOP-Concept Yarsi University,584,stu80,4bd4057521356,
OOPUY-PRE,pre,1,20,19,"75,74,73,76",73,584,74,0,17,OOP-Concept Yarsi University,584,stu80,4bd4057521356,
OOPUY-PRE,pre,1,20,20,"78,77,80,79",78,584,78,1,17,OOP-Concept Yarsi University,584,stu80,4bd4057521356,
OOPUY-PRE,pre,1,20,1,"3,2,1,4",3,585,3,1,17,OOP-Concept Yarsi University,585,stu81,4be8057620834,
OOPUY-PRE,pre,1,20,2,"7,6,5,8",7,585,8,0,17,OOP-Concept Yarsi University,585,stu81,4be8057620834,
OOPUY-PRE,pre,1,20,3,"11,10,9,12",11,585,12,0,17,OOP-Concept Yarsi University,585,stu81,4be8057620834,
OOPUY-PRE,pre,1,20,4,"14,13,16,15",15,585,14,0,17,OOP-Concept Yarsi University,585,stu81,4be8057620834,
OOPUY-PRE,pre,1,20,5,"18,17,20,19",19,585,19,1,17,OOP-Concept Yarsi University,585,stu81,4be8057620834,
OOPUY-PRE,pre,1,20,6,"21,24,23,22",21,585,24,0,17,OOP-Concept Yarsi University,585,stu81,4be8057620834,
OOPUY-PRE,pre,1,20,7,"25,28,27,26",25,585,28,0,17,OOP-Concept Yarsi University,585,stu81,4be8057620834,
